1632, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2015/5/6,15:15:00,4623.6,4712.6,4529,4576.6,1724773
2015/5/7,15:15:00,4572.4,4585.2,4499.8,4506.2,1659278
2015/5/8,15:15:00,4528.8,4574.4,4454.8,4547.6,1709350
2015/5/11,15:15:00,4573.4,4670.4,4535.2,4659.8,1533741
2015/5/12,15:15:00,4659.8,4719.4,4636.6,4703,1474091
2015/5/13,15:15:00,4705.2,4713.8,4632.4,4656,1393969
2015/5/14,15:15:00,4663.8,4692,4639.2,4663.2,1412108
2015/5/15,15:15:00,4669.8,4674.2,4517.4,4558.2,1721536
2015/5/18,15:15:00,4569.8,4593,4525,4530,1295206
2015/5/19,15:15:00,4539.4,4777.2,4536.6,4771.4,1591072
2015/5/20,15:15:00,4778.2,4905,4739.8,4773.2,1631623
2015/5/21,15:15:00,4781.6,4901.2,4778.8,4889.4,1598112
2015/5/22,15:15:00,4904.6,5026,4892.4,5021.6,1582585
2015/5/25,15:15:00,4991.4,5189.4,4984.2,5157.2,1376943
2015/5/26,15:15:00,5170.4,5287.8,5152.2,5275.8,1632641
2015/5/27,15:15:00,5305.4,5370,5209.6,5292.2,1686566
2015/5/28,15:15:00,5308.6,5324.4,4852.4,4943.2,1960123
2015/5/29,15:15:00,4967.6,5027.2,4803.4,4899.4,1998421
2015/6/1,15:15:00,4908,5261,4886.6,5253.2,1580581
2015/6/2,15:15:00,5254.2,5336.2,5131.8,5269.2,1793934
2015/6/3,15:15:00,5283.6,5309.8,5137.8,5187.2,1980879
2015/6/4,15:15:00,5191.2,5278,4775.6,5255.4,2168640
2015/6/5,15:15:00,5265,5329.8,5086.6,5236,2058218
2015/6/8,15:15:00,5236,5390.8,5154.6,5333.4,1804105
2015/6/9,15:15:00,5343.4,5362,5187.4,5251.6,1791588
2015/6/10,15:15:00,5211.8,5392,5188.8,5253.6,1780145
2015/6/11,15:15:00,5278.2,5330.2,5223.2,5297.8,1555978
2015/6/12,15:15:00,5290,5376.4,5266.4,5361.6,1518095
2015/6/15,15:15:00,5356.8,5387.2,5171.4,5198.4,1689438
2015/6/16,15:15:00,5190,5196.4,5005.4,5069,1938191
2015/6/17,15:15:00,5086.4,5165.4,4967,5120.4,1909641
2015/6/18,15:15:00,5114.8,5124.6,4928,4941.2,1849939
2015/6/19,15:15:00,4977.6,4977.6,4551,4602.8,2283013
2015/6/23,15:15:00,4593.8,4815.2,4469.8,4736.4,2207919
2015/6/24,15:15:00,4756.8,4871.2,4707.8,4860.6,1926895
2015/6/25,15:15:00,4878.2,4908,4571.6,4587.8,2209492
2015/6/26,15:15:00,4584.4,4617.2,4213,4213,2355785
2015/6/29,15:15:00,4346,4404.8,3818.6,4009.2,3185557
2015/6/30,15:15:00,4064.6,4443.4,3976,4381,2512956
2015/7/1,15:15:00,4388,4479.8,4010.8,4056,2435322
2015/7/2,15:15:00,4167.2,4308.2,3933.4,4125.2,2791987
2015/7/3,15:15:00,4123.8,4201.8,3786.6,3930.8,2631323
2015/7/6,15:15:00,4250,4328.6,3812.6,4040.6,2176664
2015/7/7,15:15:00,4026.4,4026.4,3648,3674.6,1622458
2015/7/8,15:15:00,3574.8,3671.8,3449.2,3449.2,448649
2015/7/9,15:15:00,3327.2,3791.2,3303,3791,706522
